message_id,customer_id,timestamp,channel,message_text,is_manipulative
MSG_00285,CUST101390,2025-10-25 00:07:53,chat,Your payment of ₹3103 was successful.,0
MSG_00286,CUST100633,2025-10-30 15:11:13,email,Your bank account is under review. Click the link to continue banking.,1
MSG_00287,CUST101409,2025-11-02 22:37:49,sms,Your payment of ₹5172 was successful.,0
MSG_00288,CUST100417,2025-10-15 04:05:37,sms,Payment received for order #1207. Thank you for shopping with us.,0
MSG_00289,CUST100983,2025-10-24 22:14:54,chat,"Dear customer, your monthly statement is ready.",0
MSG_00290,CUST101987,2025-11-02 05:40:54,sms,Your balance update: ₹6661 available.,0
MSG_00291,CUST101430,2025-10-30 12:39:24,call,Your balance update: ₹9434 available.,0
MSG_00292,CUST101293,2025-10-08 17:34:32,email,"Dear customer, your monthly statement is ready.",0
MSG_00293,CUST101991,2025-11-01 04:58:03,call,Your balance update: ₹3287 available.,0
MSG_00294,CUST101035,2025-10-31 09:38:34,sms,Payment received for order #8129. Thank you for shopping with us.,0
MSG_00295,CUST100539,2025-10-19 12:07:49,chat,"Dear customer, your monthly statement is ready.",0
MSG_00296,CUST101745,2025-10-09 14:32:37,sms,"Dear customer, your monthly statement is ready.",0
MSG_00297,CUST100168,2025-10-08 12:28:41,sms,Your payment of ₹8836 was successful.,0
MSG_00298,CUST101895,2025-10-08 04:33:05,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_00299,CUST101790,2025-10-30 16:52:42,email,Payment received for order #6926. Thank you for shopping with us.,0
MSG_00300,CUST101405,2025-10-18 16:01:55,sms,"Dear customer, your monthly statement is ready.",0
MSG_00301,CUST100270,2025-10-24 12:52:14,email,We noticed a login attempt. Please verify immediately.,0
MSG_00302,CUST101614,2025-10-21 09:41:32,sms,Your balance update: ₹9974 available.,0
MSG_00303,CUST100663,2025-10-14 11:36:30,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_00304,CUST101488,2025-10-17 04:14:56,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_00305,CUST101775,2025-10-21 22:25:59,email,Your balance update: ₹2872 available.,0
MSG_00306,CUST101109,2025-10-22 18:54:31,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_00307,CUST101426,2025-10-31 09:30:18,call,Urgent: Confirm your KYC immediately to avoid suspension.,1
MSG_00308,CUST101968,2025-10-09 01:25:36,call,Your balance update: ₹134 available.,0
MSG_00309,CUST101713,2025-10-10 07:33:21,call,Your payment of ₹1847 was successful.,0
MSG_00310,CUST100268,2025-10-28 19:51:43,call,Urgent: Confirm your KYC immediately to avoid suspension.,1
MSG_00311,CUST100007,2025-10-08 17:23:19,email,Your balance update: ₹5161 available.,0
MSG_00312,CUST100929,2025-10-24 23:52:10,email,Your payment of ₹832 was successful.,0
MSG_00313,CUST101249,2025-10-07 19:17:22,email,Payment received for order #1994. Thank you for shopping with us.,0
MSG_00314,CUST101559,2025-10-10 02:20:17,email,Unusual activity detected. Click here to secure your card.,0
MSG_00315,CUST101575,2025-10-18 06:40:11,sms,Payment received for order #6017. Thank you for shopping with us.,0
MSG_00316,CUST101493,2025-10-25 20:20:14,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_00317,CUST100348,2025-10-24 20:07:35,email,Unusual activity detected. Click here to secure your card.,0
MSG_00318,CUST100215,2025-10-21 23:13:21,chat,Your payment of ₹1036 was successful.,0
MSG_00319,CUST101214,2025-10-09 09:15:08,chat,Transaction declined. Update your information.,0
MSG_00320,CUST101756,2025-10-28 03:33:43,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_00321,CUST101082,2025-10-18 21:21:08,chat,Payment received for order #1255. Thank you for shopping with us.,0
MSG_00322,CUST100374,2025-10-26 02:36:47,call,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_00323,CUST101115,2025-10-05 02:11:46,call,"Dear customer, your monthly statement is ready.",0
MSG_00324,CUST100234,2025-10-27 00:59:43,chat,Your payment of ₹5285 was successful.,0
MSG_00325,CUST101751,2025-10-13 22:59:12,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_00326,CUST100401,2025-11-02 17:02:50,call,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_00327,CUST101530,2025-10-29 01:54:42,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_00328,CUST100027,2025-10-25 22:14:23,sms,Payment received for order #9919. Thank you for shopping with us.,0
MSG_00329,CUST100877,2025-10-07 13:30:37,sms,Your payment of ₹7249 was successful.,0
MSG_00330,CUST101103,2025-10-16 21:27:41,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_00331,CUST101016,2025-10-10 21:01:38,chat,Payment received for order #5300. Thank you for shopping with us.,0
MSG_00332,CUST100394,2025-10-10 16:36:02,call,Your balance update: ₹8452 available.,0
MSG_00333,CUST101924,2025-10-04 18:03:24,sms,Your balance update: ₹3567 available.,0
MSG_00334,CUST101316,2025-10-12 23:01:33,call,Your payment of ₹6075 was successful.,0
MSG_00335,CUST101718,2025-10-17 04:11:07,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_00336,CUST101569,2025-10-16 10:06:48,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_00337,CUST100122,2025-10-11 23:00:05,sms,You have won a cashback. Enter your credentials to claim.,1
MSG_00338,CUST100733,2025-10-22 15:44:20,call,Payment received for order #6080. Thank you for shopping with us.,0
MSG_00339,CUST101428,2025-10-12 19:40:00,sms,Your payment of ₹8666 was successful.,0
MSG_00340,CUST100786,2025-10-26 18:19:14,call,Your balance update: ₹8495 available.,0
MSG_00341,CUST101443,2025-10-27 17:55:53,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_00342,CUST101396,2025-10-15 11:12:03,sms,Your account will be locked soon. Confirm details.,0
MSG_00343,CUST100019,2025-10-20 12:57:36,chat,Your payment of ₹8267 was successful.,0
MSG_00344,CUST101437,2025-10-16 17:33:06,chat,Your balance update: ₹2411 available.,0
MSG_00345,CUST101130,2025-10-10 01:39:33,email,Your payment of ₹1190 was successful.,0
MSG_00346,CUST100537,2025-10-06 18:25:10,sms,Your balance update: ₹8896 available.,0
MSG_00347,CUST101527,2025-10-05 01:28:29,sms,"Dear customer, your monthly statement is ready.",0
MSG_00348,CUST101593,2025-10-13 21:58:16,email,"Dear customer, your monthly statement is ready.",0
MSG_00349,CUST100391,2025-10-29 22:28:37,email,"Dear customer, your monthly statement is ready.",0
MSG_00350,CUST100745,2025-10-29 19:55:46,email,"Dear customer, your monthly statement is ready.",0
MSG_00351,CUST100022,2025-10-23 02:30:40,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_00352,CUST101527,2025-10-05 01:28:29,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_00353,CUST101073,2025-11-01 02:46:34,sms,Your balance update: ₹7696 available.,0
MSG_00354,CUST101726,2025-11-03 07:49:12,chat,Payment received for order #8368. Thank you for shopping with us.,0
MSG_00355,CUST101432,2025-10-16 11:58:57,chat,Payment received for order #4763. Thank you for shopping with us.,0
MSG_00356,CUST101770,2025-10-22 12:11:30,chat,Payment received for order #4983. Thank you for shopping with us.,0
MSG_00357,CUST100661,2025-10-07 13:18:54,call,Your balance update: ₹9725 available.,0
MSG_00358,CUST100085,2025-10-13 20:20:30,chat,Your payment of ₹9902 was successful.,0
MSG_00359,CUST100162,2025-10-20 01:37:12,email,Your payment of ₹7475 was successful.,0
MSG_00360,CUST100343,2025-10-25 18:24:57,sms,Your payment of ₹497 was successful.,0
MSG_00361,CUST100791,2025-10-25 08:55:41,sms,Urgent: Confirm your KYC immediately to avoid suspension.,1
MSG_00362,CUST101959,2025-10-22 16:42:04,sms,Payment received for order #8372. Thank you for shopping with us.,0
MSG_00363,CUST100581,2025-10-08 21:09:48,chat,Your account will be locked soon. Confirm details.,0
MSG_00364,CUST100423,2025-10-26 04:22:00,chat,"Dear customer, your monthly statement is ready.",0
MSG_00365,CUST101825,2025-10-24 13:50:54,chat,"Dear customer, your monthly statement is ready.",0
MSG_00366,CUST100005,2025-10-07 01:42:35,sms,Your balance update: ₹4890 available.,0
MSG_00367,CUST101975,2025-10-15 14:39:24,chat,Your account will be locked soon. Confirm details.,0
MSG_00368,CUST101105,2025-10-14 00:45:55,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_00369,CUST100580,2025-10-27 14:56:49,email,Your balance update: ₹5203 available.,0
MSG_00370,CUST101309,2025-10-29 04:24:46,sms,"Dear customer, your monthly statement is ready.",0
MSG_00371,CUST100559,2025-11-01 04:01:30,sms,We noticed a login attempt. Please verify immediately.,0
MSG_00372,CUST100166,2025-10-20 18:37:08,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_00373,CUST101752,2025-10-16 07:20:37,call,Your payment of ₹3141 was successful.,0
MSG_00374,CUST100663,2025-10-13 12:39:21,call,Payment received for order #4644. Thank you for shopping with us.,0
MSG_00375,CUST100066,2025-10-10 23:44:48,chat,Your balance update: ₹9718 available.,0
MSG_00376,CUST100435,2025-10-12 11:20:21,chat,Your account will be locked soon. Confirm details.,0
MSG_00377,CUST100467,2025-10-20 02:15:35,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_00378,CUST100172,2025-10-07 03:56:07,call,Urgent: Confirm your KYC immediately to avoid suspension.,1
MSG_00379,CUST101622,2025-11-01 10:02:33,sms,Your payment of ₹4699 was successful.,0
MSG_00380,CUST100469,2025-10-28 08:07:07,email,Your account will be locked soon. Confirm details.,0
MSG_00381,CUST100455,2025-10-06 05:55:34,chat,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_00382,CUST100959,2025-10-08 16:45:33,sms,"Dear customer, your account will be deactivated today unless you verify.",1
MSG_00383,CUST100514,2025-10-09 08:18:29,chat,We noticed a login attempt. Please verify immediately.,0
MSG_00384,CUST101361,2025-10-23 21:15:17,sms,"Dear customer, your monthly statement is ready.",0
MSG_00385,CUST100521,2025-10-28 21:16:25,call,Your balance update: ₹4955 available.,0
MSG_00386,CUST101383,2025-10-15 13:11:39,chat,Your balance update: ₹6926 available.,0
MSG_00387,CUST101250,2025-10-12 11:09:23,sms,Your balance update: ₹4955 available.,0
MSG_00388,CUST100336,2025-10-28 04:25:37,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_00389,CUST101372,2025-10-17 17:53:17,chat,Your balance update: ₹1035 available.,0
MSG_00390,CUST101120,2025-10-23 16:53:44,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_00391,CUST100406,2025-10-13 20:06:43,call,"Dear customer, your monthly statement is ready.",0
MSG_00392,CUST101186,2025-10-25 03:00:19,chat,Payment received for order #4243. Thank you for shopping with us.,0
MSG_00393,CUST100629,2025-10-18 09:07:09,call,Your payment of ₹1569 was successful.,0
MSG_00394,CUST101811,2025-10-15 01:43:13,chat,Payment received for order #4787. Thank you for shopping with us.,0
MSG_00395,CUST100433,2025-10-28 06:01:59,email,Your balance update: ₹3609 available.,0
MSG_00396,CUST100352,2025-10-31 02:21:19,email,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_00397,CUST101811,2025-10-21 10:02:04,chat,Your balance update: ₹8448 available.,0
MSG_00398,CUST100117,2025-10-14 07:57:21,call,Your balance update: ₹5334 available.,0
MSG_00399,CUST100116,2025-10-23 08:34:56,call,"Dear customer, your monthly statement is ready.",0
MSG_00400,CUST100046,2025-10-27 01:58:35,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_00401,CUST100612,2025-10-08 15:29:57,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_00402,CUST100867,2025-10-28 14:34:09,call,"Dear customer, your monthly statement is ready.",0
MSG_00403,CUST100474,2025-10-06 17:44:02,email,"Dear customer, your monthly statement is ready.",0
MSG_00404,CUST100327,2025-10-10 14:16:07,chat,Your balance update: ₹8193 available.,0
MSG_00405,CUST101424,2025-11-02 01:31:34,chat,Your balance update: ₹4806 available.,0
MSG_00406,CUST100073,2025-10-19 23:15:47,email,Your balance update: ₹9650 available.,0
MSG_00407,CUST100013,2025-10-12 18:47:51,email,Payment received for order #5184. Thank you for shopping with us.,0
MSG_00408,CUST101040,2025-10-11 06:07:46,chat,Payment received for order #9921. Thank you for shopping with us.,0
MSG_00409,CUST100873,2025-10-12 23:04:42,chat,Your payment of ₹7820 was successful.,0
MSG_00410,CUST100420,2025-10-12 02:05:01,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_00411,CUST100184,2025-10-11 08:26:45,email,"Dear customer, your monthly statement is ready.",0
MSG_00412,CUST101813,2025-10-08 15:14:25,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_00413,CUST101702,2025-10-05 02:27:24,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_00414,CUST100219,2025-10-27 00:00:23,chat,Your balance update: ₹4169 available.,0
MSG_00415,CUST100838,2025-10-08 22:43:06,sms,"Dear customer, your monthly statement is ready.",0
MSG_00416,CUST100506,2025-10-15 11:35:09,email,Payment received for order #5901. Thank you for shopping with us.,0
MSG_00417,CUST100757,2025-10-21 15:39:31,email,Your balance update: ₹8960 available.,0
MSG_00418,CUST100015,2025-10-14 23:13:57,sms,You have won a cashback. Enter your credentials to claim.,1
MSG_00419,CUST101064,2025-10-26 14:50:13,sms,Your balance update: ₹1257 available.,0
MSG_00420,CUST101145,2025-10-15 11:15:47,call,Payment received for order #9508. Thank you for shopping with us.,0
MSG_00421,CUST100027,2025-10-31 21:09:32,sms,Your payment of ₹4723 was successful.,0
MSG_00422,CUST101493,2025-10-08 04:19:25,email,Your balance update: ₹5530 available.,0
MSG_00423,CUST101369,2025-10-22 04:22:53,chat,Your balance update: ₹4588 available.,0
MSG_00424,CUST100532,2025-10-17 22:48:01,chat,Payment received for order #3797. Thank you for shopping with us.,0
MSG_00425,CUST100039,2025-10-22 05:52:01,sms,Your balance update: ₹7460 available.,0
MSG_00426,CUST100206,2025-10-29 19:32:40,chat,"Dear customer, your monthly statement is ready.",0
MSG_00427,CUST101623,2025-10-24 23:47:26,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_00428,CUST101034,2025-10-27 17:07:07,chat,Your balance update: ₹5573 available.,0
MSG_00429,CUST100836,2025-10-22 02:28:32,email,"Dear customer, your monthly statement is ready.",0
MSG_00430,CUST100606,2025-10-08 15:37:39,email,Payment received for order #8861. Thank you for shopping with us.,0
MSG_00431,CUST100962,2025-10-21 10:47:08,email,"Dear customer, your monthly statement is ready.",0
MSG_00432,CUST101100,2025-10-28 01:57:00,sms,"Dear customer, your monthly statement is ready.",0
MSG_00433,CUST101532,2025-10-08 15:37:04,chat,Your payment of ₹3640 was successful.,0
MSG_00434,CUST101134,2025-10-07 23:22:59,email,Your payment of ₹491 was successful.,0
MSG_00435,CUST101431,2025-10-20 01:11:42,email,Payment received for order #1556. Thank you for shopping with us.,0
MSG_00436,CUST100272,2025-10-16 17:16:39,call,"Dear customer, your monthly statement is ready.",0
MSG_00437,CUST101900,2025-10-17 03:47:22,call,Your balance update: ₹4882 available.,0
MSG_00438,CUST101732,2025-10-07 23:23:47,chat,Payment received for order #8237. Thank you for shopping with us.,0
MSG_00439,CUST101698,2025-11-03 00:28:46,call,"Dear customer, your monthly statement is ready.",0
MSG_00440,CUST100455,2025-10-06 06:00:34,email,Your payment of ₹3185 was successful.,0
MSG_00441,CUST100965,2025-10-21 11:40:53,email,Payment received for order #7412. Thank you for shopping with us.,0
MSG_00442,CUST100045,2025-10-30 21:36:11,email,"Dear customer, your account will be deactivated today unless you verify.",1
MSG_00443,CUST100281,2025-10-12 13:19:24,sms,Payment received for order #9834. Thank you for shopping with us.,0
MSG_00444,CUST101241,2025-10-16 23:16:49,email,Your account will be locked soon. Confirm details.,0
MSG_00445,CUST100252,2025-10-15 13:51:45,call,"Dear customer, your monthly statement is ready.",0
MSG_00446,CUST100925,2025-10-15 21:20:36,email,Payment received for order #2272. Thank you for shopping with us.,0
MSG_00447,CUST100055,2025-10-20 21:14:17,call,Your balance update: ₹9833 available.,0
MSG_00448,CUST100919,2025-10-19 04:53:57,chat,Your payment of ₹8018 was successful.,0
MSG_00449,CUST101526,2025-10-13 09:10:47,call,Payment received for order #6303. Thank you for shopping with us.,0
MSG_00450,CUST100002,2025-10-07 06:00:16,call,Your payment of ₹5350 was successful.,0
MSG_00451,CUST100952,2025-10-08 13:31:14,chat,"Dear customer, your monthly statement is ready.",0
MSG_00452,CUST101619,2025-10-20 13:56:33,call,Your payment of ₹7980 was successful.,0
MSG_00453,CUST100106,2025-10-20 13:04:03,call,"Dear customer, your monthly statement is ready.",0
MSG_00454,CUST101183,2025-10-06 13:39:42,call,Your balance update: ₹5683 available.,0
MSG_00455,CUST101395,2025-10-31 06:09:33,email,Urgent: Confirm your KYC immediately to avoid suspension.,1
MSG_00456,CUST100342,2025-10-27 00:45:26,call,Payment received for order #4777. Thank you for shopping with us.,0
MSG_00457,CUST100463,2025-10-08 15:01:17,sms,"Dear customer, your monthly statement is ready.",0
MSG_00458,CUST101675,2025-10-20 07:36:45,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_00459,CUST100703,2025-11-02 21:52:27,email,You have won a cashback. Enter your credentials to claim.,1
MSG_00460,CUST100285,2025-10-06 12:14:42,email,"Dear customer, your monthly statement is ready.",0
